route_id,service_id,trip_id,direction_id,trip_headsign,shape_id,direction_label
PTR-GDN-3896,473,2103211,1,Drummond Cove,67295,Inbound
PTR-GDN-3896,473,2103221,0,Champion Bay Shs,67297,Outbound
PTR-GDN-3896,473,2103222,0,Anzac Tce,67298,Outbound
PTR-GDN-3896,473,2103223,0,Nagle College,67299,Outbound
PTR-GDN-3897,473,2103253,0,Mt Tarcoola Primary School,67303,Outbound
PTR-GDN-3898,473,2103268,1,Spalding,67305,Inbound
PTR-GDN-3898,473,2103281,0,Champion Bay Shs,67307,Outbound
PTR-GDN-3900,473,2103303,0,Geraldton,67312,Outbound
PTR-GDN-3901,474,2103314,1,Northgate Shop Centre,67316,Inbound
PTR-GDN-3901,473,2103315,1,Northgate Shop Centre,67317,Inbound
PTR-GDN-3901,473,2103316,1,Northgate Shop Centre,67318,Inbound
PTR-GDN-3896,473,2306017,1,Drummond Cove,70656,Inbound
PTR-GDN-3900,493,2528567,1,Wandina,76039,Inbound
PTR-GDN-3900,493,2528568,1,Wandina,76039,Inbound
PTR-GDN-3900,493,2528569,1,Wandina,76039,Inbound
PTR-GDN-3900,493,2528570,0,Geraldton,76040,Outbound
PTR-GDN-3900,493,2528571,0,Geraldton,76040,Outbound
PTR-GDN-3900,493,2528572,0,Geraldton,76040,Outbound
PTR-GDN-3901,474,2527675,1,Northgate Shop Centre,76042,Inbound
PTR-GDN-3901,475,2527676,1,Northgate Shop Centre,76042,Inbound
PTR-GDN-3901,493,2528575,1,Northgate Shop Centre,76042,Inbound
PTR-GDN-3901,493,2528576,1,Anzac Tce,76043,Inbound
TRA-TRA-3527,339,2560593,1,East Perth,76845,Inbound
TRA-TRA-3527,340,2560594,1,East Perth,76846,Inbound
TRA-TRA-3527,341,2560595,1,East Perth,76847,Inbound
TRA-TRA-2150,237,2560598,1,Esperance,76850,Inbound
TRA-TRA-2150,238,2560599,1,Esperance,76851,Inbound
TRA-TRA-2150,239,2560600,0,Kalgoorlie,76852,Outbound
TRA-TRA-2150,240,2560601,0,Kalgoorlie,76853,Outbound
TRA-TRA-2146,262,2560602,1,Esperance,76854,Inbound
TRA-TRA-2146,263,2560603,0,East Perth,76855,Outbound
TRA-TRA-2147,266,2560606,1,Esperance,76858,Inbound
TRA-TRA-2147,267,2560607,0,East Perth,76859,Outbound
TRA-TRA-2146,268,2560608,1,Esperance,76860,Inbound
TRA-TRA-2146,269,2560609,0,East Perth,76861,Outbound
TRA-TRA-2174,217,2560625,1,Albany,76862,Inbound
TRA-TRA-2174,218,2560626,0,Bunbury Passenger,76863,Outbound
TRA-TRA-2174,219,2560627,1,Albany,76864,Inbound
TRA-TRA-2174,220,2560628,0,Bunbury Passenger,76865,Outbound
TRA-TRA-2164,221,2560629,1,Albany,76866,Inbound
TRA-TRA-2164,250,2560630,1,Albany,76867,Inbound
TRA-TRA-2164,252,2560631,0,East Perth,76868,Outbound
TRA-TRA-2164,254,2560632,1,Albany,76869,Inbound
TRA-TRA-2164,256,2560634,1,Albany,76871,Inbound
TRA-TRA-2173,223,2560636,1,East Perth,76873,Inbound
TRA-TRA-2173,224,2560637,1,Albany,76874,Inbound
TRA-TRA-2173,225,2560638,1,Albany,76875,Inbound
TRA-TRA-2173,226,2560639,1,East Perth,76876,Inbound
TRA-TRA-2173,227,2560640,0,East Perth,76877,Outbound
TRA-TRA-2173,228,2560641,1,Albany,76878,Inbound
TRA-TRA-2173,229,2560642,1,Albany,76879,Inbound
TRA-TRA-2173,230,2560643,0,East Perth,76880,Outbound
TRA-TRA-2173,231,2560644,0,East Perth,76881,Outbound
TRA-TRA-2178,241,2560674,0,East Perth,76883,Outbound
TRA-TRA-2178,242,2560675,1,Geraldton,76884,Inbound
TRA-TRA-2177,243,2560676,1,Geraldton,76885,Inbound
TRA-TRA-2177,244,2560677,0,East Perth,76886,Outbound
TRA-TRA-2177,246,2560679,1,Geraldton,76888,Inbound
TRA-TRA-2177,247,2560680,0,East Perth,76889,Outbound
TRA-TRA-2179,248,2560681,1,Meekatharra,76890,Inbound
TRA-TRA-2179,249,2560682,0,Geraldton,76891,Outbound
TRA-TRA-2160,207,2560711,1,Augusta,76909,Inbound
TRA-TRA-2160,208,2560712,0,East Perth,76910,Outbound
TRA-TRA-2160,209,2560713,1,Augusta,76911,Inbound
TRA-TRA-2160,211,2560715,0,East Perth,76913,Outbound
TRA-TRA-3611,285,2560812,1,Geraldton,76923,Inbound
TRA-TRA-3611,286,2560813,0,East Perth,76924,Outbound
TRA-TRA-3611,287,2560814,1,Geraldton,76925,Inbound
TRA-TRA-3611,288,2560815,1,East Perth,76926,Inbound
TRA-TRA-2164,255,2713995,1,East Perth,79554,Inbound
TRA-TRA-2164,257,2713996,1,East Perth,79555,Inbound
TRA-TRA-2160,210,2718561,1,East Perth,79738,Inbound
TRA-TRA-2180,233,2945197,1,Hopetoun,82954,Inbound
TRA-TRA-2180,234,2945198,0,Albany,82955,Outbound
PTR-GDN-3873,493,2987603,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987604,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987605,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987606,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987607,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987608,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987609,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987610,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987611,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987612,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987613,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987614,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987615,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,493,2987616,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,474,2987624,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987625,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987626,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987627,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987628,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987629,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987630,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,477,2987631,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,475,2987632,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3873,475,2987633,1,Northgate Shop Centre,83555,Inbound
PTR-GDN-3896,493,2987634,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,493,2987635,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,493,2987636,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,493,2987637,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,474,2987642,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,477,2987643,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,477,2987644,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,477,2987645,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,477,2987646,1,Drummond Cove,83556,Inbound
PTR-GDN-3896,493,2987651,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,493,2987652,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,493,2987653,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,493,2987654,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,477,2987659,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,477,2987660,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,474,2987661,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,477,2987662,0,Anzac Tce,83557,Outbound
PTR-GDN-3896,477,2987663,0,Anzac Tce,83557,Outbound
PTR-GDN-3897,493,2987668,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987669,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987670,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987671,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987672,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987673,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987674,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987675,1,Waggrakine,83558,Inbound
PTR-GDN-3897,474,2987680,1,Waggrakine,83558,Inbound
PTR-GDN-3897,477,2987681,1,Waggrakine,83558,Inbound
PTR-GDN-3897,477,2987682,1,Waggrakine,83558,Inbound
PTR-GDN-3897,475,2987683,1,Waggrakine,83558,Inbound
PTR-GDN-3897,477,2987684,1,Waggrakine,83558,Inbound
PTR-GDN-3897,477,2987685,1,Waggrakine,83558,Inbound
PTR-GDN-3897,493,2987694,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987695,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987696,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987697,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987698,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987699,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987700,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,493,2987701,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,475,2987706,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,477,2987707,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,477,2987708,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,477,2987709,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,477,2987710,0,Anzac Tce,83559,Outbound
PTR-GDN-3897,474,2987711,0,Anzac Tce,83559,Outbound
PTR-GDN-3898,493,2987716,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987717,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987718,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987719,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987720,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987721,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987722,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987723,1,Spalding,83560,Inbound
PTR-GDN-3898,474,2987724,1,Spalding,83560,Inbound
PTR-GDN-3898,477,2987725,1,Spalding,83560,Inbound
PTR-GDN-3898,477,2987726,1,Spalding,83560,Inbound
PTR-GDN-3898,477,2987727,1,Spalding,83560,Inbound
PTR-GDN-3898,475,2987728,1,Spalding,83560,Inbound
PTR-GDN-3898,477,2987729,1,Spalding,83560,Inbound
PTR-GDN-3898,493,2987734,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987735,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987736,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987737,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987738,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987739,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987740,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,493,2987741,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,477,2987746,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,477,2987747,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,477,2987748,0,Anzac Tce,83561,Outbound
PTR-GDN-3898,477,2987749,0,Anzac Tce,83561,Outbound
PTR-GDN-3899,493,2987754,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987755,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987756,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987757,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987758,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987759,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,474,2987760,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,477,2987761,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,475,2987762,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,477,2987763,1,Anzac Tce,83562,Inbound
PTR-GDN-3899,493,2987770,1,Anzac Tce,83563,Inbound
PTR-GDN-3899,493,2987771,1,Anzac Tce,83563,Inbound
PTR-GDN-3899,493,2987772,1,Anzac Tce,83563,Inbound
PTR-GDN-3899,477,2987775,1,Anzac Tce,83563,Inbound
PTR-GDN-3899,477,2987776,1,Anzac Tce,83563,Inbound
PTR-GDN-3901,493,2987781,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3901,493,2987782,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3901,477,2987787,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3901,477,2987788,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3901,477,2987789,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3901,477,2987790,1,Northgate Shop Centre,83564,Inbound
PTR-GDN-3902,493,2987795,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,493,2987796,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,493,2987797,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,493,2987798,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,493,2987799,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,477,2987800,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,477,2987801,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,477,2987802,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,475,2987803,1,Northgate Shop Centre,83565,Inbound
PTR-GDN-3902,477,2987804,1,Northgate Shop Centre,83565,Inbound
TRA-TRA-3826,414,3028564,1,Boyup Brook,84476,Inbound
TRA-TRA-3826,415,3028565,1,Bunbury Passenger,84477,Inbound
TRA-TRA-2149,215,3028566,1,Pemberton,84478,Inbound
TRA-TRA-2149,216,3028567,0,East Perth,84479,Outbound
GWB-KAR-3712,475,3032448,1,Dampier,84531,Inbound
GWB-KAR-3713,72,3032453,0,Frank Butler Centre,84533,Outbound
GWB-KAR-3713,72,3032454,0,Point Samson,84534,Outbound
GWB-KAR-3713,475,3032455,0,Point Samson,84535,Outbound
PTR-GDN-3896,473,3143267,1,Drummond Cove,86322,Inbound
TRA-TRA-145,343,3279601,1,East Perth,87835,Inbound
TRA-TRA-145,344,3279602,1,Kalgoorlie,87836,Inbound
TRA-TRA-145,345,3279603,1,East Perth,87837,Inbound
TRA-TRA-145,346,3279604,1,Kalgoorlie,87838,Inbound
TRA-TRA-145,347,3279605,1,East Perth,87839,Inbound
TRA-TRA-145,349,3279607,1,East Perth,87841,Inbound
TRA-TRA-145,351,3279609,1,East Perth,87843,Inbound
TRA-TRA-2160,205,3467118,1,Pemberton,89901,Inbound
TRA-TRA-2176,272,3534073,0,East Perth,90924,Outbound
TRA-TRA-2176,245,3534074,1,Kalbarri,90925,Inbound
TRA-TRA-2176,271,3534075,1,Geraldton,90926,Inbound
TRA-TRA-145,342,3559061,1,Kalgoorlie,91413,Inbound
TRA-TRA-145,348,3559062,1,Kalgoorlie,91414,Inbound
TRA-TRA-145,350,3559063,1,Kalgoorlie,91415,Inbound
TRA-TRA-2147,264,3566216,1,Esperance,91484,Inbound
TRA-TRA-2147,265,3566217,0,East Perth,91485,Outbound
TRA-TRA-2160,717,3621361,1,Augusta,91837,Inbound
TRA-TRA-2148,718,3621358,1,Pemberton,91838,Inbound
TRA-TRA-2148,719,3621359,1,East Perth Stn - Transwa,91839,Inbound
TRA-TRA-2160,202,3596319,1,Augusta,91840,Inbound
TRA-TRA-2160,203,3596320,1,Bunbury Passenger,91841,Inbound
TRA-TRA-2160,204,3596321,1,Pemberton,91842,Inbound
TRA-TRA-2160,206,3596322,0,East Perth,91843,Outbound
TRA-TRA-2148,212,3610807,1,Pemberton,91844,Inbound
TRA-TRA-2148,213,3596324,0,East Perth,91845,Outbound
TRA-TRA-2148,413,3610808,1,Northcliffe,91846,Inbound
TRA-TRA-2173,232,3596326,1,Katanning,91847,Inbound
PAT-KAL-3970,15,3964415,0,Darling Range Sports College,96035,Outbound
PAT-KAL-3970,15,3964416,0,Darling Range Sports College,96035,Outbound
PAT-KAL-3970,15,3964417,0,Darling Range Sports College,96035,Outbound
PAT-KAL-3970,15,3964418,0,Darling Range Sports College,96035,Outbound
STR-BSN-3232,S96721_493,4033875,1,Dunsborough,96721,Inbound
STR-BSN-3232,S96721_477,4033876,1,Dunsborough,96721,Inbound
STR-BSN-3232,S96723_493,4033878,1,Dunsborough,96723,Inbound
STR-BSN-3232,S96723_477,4033879,1,Dunsborough,96723,Inbound
STR-BSN-3232,S96724_473,4033881,1,Dunsborough,96724,Inbound
STR-BSN-3232,S96725_493,4033882,1,Dunsborough,96725,Inbound
STR-BSN-3232,S96725_477,4033883,1,Dunsborough,96725,Inbound
STR-BSN-3232,S96726_473,4033885,1,Hansen St / Cape Naturaliste Rd,96726,Inbound
STR-BSN-3232,S96727_473,4033886,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_477,4033887,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_474,4033888,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_477,4033889,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_477,4033890,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_493,4033891,0,Busselton,96727,Outbound
STR-BSN-3232,S96727_493,4033892,0,Busselton,96727,Outbound
STR-BSN-3232,S96728_473,4033896,0,Busselton,96728,Outbound
STR-BSN-3232,S96730_474,4033898,0,Busselton,96730,Outbound
STR-BSN-3232,S96731_493,4033899,0,Busselton,96731,Outbound
STR-BSN-3232,S96731_493,4033900,0,Busselton,96731,Outbound
STR-BSN-3232,S96731_477,4033901,0,Busselton,96731,Outbound
STR-BSN-3232,S96731_477,4033902,0,Busselton,96731,Outbound
STR-BSN-3232,S96732_473,4033905,0,Busselton,96732,Outbound
STR-BSN-3233,S96733_493,4033906,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033907,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033908,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033909,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033916,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033917,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_477,4033918,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_493,4033919,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_493,4033920,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_493,4033921,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_493,4033922,1,Kealy,96733,Inbound
STR-BSN-3233,S96733_474,4033923,1,Kealy,96733,Inbound
STR-BSN-3233,S96734_473,4033924,1,Vasse Primary School,96734,Inbound
STR-BSN-3233,S96735_493,4033925,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033926,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033927,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033928,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033929,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033930,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_477,4033931,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_493,4033932,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_493,4033933,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_493,4033934,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_493,4033935,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_493,4033936,0,Busselton,96735,Outbound
STR-BSN-3233,S96735_474,4033937,0,Busselton,96735,Outbound
STR-BSN-3233,S96736_473,4033944,0,Busselton,96736,Outbound
STR-BSN-3234,S96737_493,4033948,1,Busselton,96737,Inbound
STR-BSN-3234,S96737_477,4033949,1,Busselton,96737,Inbound
STR-BSN-3234,S96737_477,4033950,1,Busselton,96737,Inbound
STR-BSN-3234,S96737_477,4033951,1,Busselton,96737,Inbound
STR-BSN-3234,S96737_493,4033952,1,Busselton,96737,Inbound
STR-BSN-3234,S96737_493,4033953,1,Busselton,96737,Inbound
TRA-TRA-4126,712,4151609,1,Bunbury Passenger,97626,Inbound
TRA-TRA-4178,781,4431107,1,Bunbury Passenger,99416,Inbound
TRA-TRA-4178,782,4431106,1,Bunbury Passenger,99417,Inbound
TRA-TRA-4178,777,4413693,1,East Perth Stn - Transwa,99420,Inbound
TRA-TRA-4178,778,4413699,1,East Perth Stn - Transwa,99421,Inbound
TRA-TRA-4126,776,4412876,1,Collie,100068,Inbound
STR-BSN-3232,S100371_473,4422544,1,Dunsborough,100371,Inbound
STR-BSN-3232,S100371_493,4422545,1,Dunsborough,100371,Inbound
STR-BSN-3232,S100371_474,4422546,1,Dunsborough,100371,Inbound
STR-BSN-3232,S100371_477,4422547,1,Dunsborough,100371,Inbound
STR-BSN-3232,S100371_477,4422548,1,Dunsborough,100371,Inbound
MBC-MPJ-3152,182,4521956,1,Waroona Hotel,101492,Inbound
MBC-MPJ-3152,178,4521957,1,Waroona Hotel,101492,Inbound
MBC-MPJ-3152,178,4521958,0,Halls Head,101493,Outbound
MBC-MPJ-3152,182,4521959,0,Halls Head,101493,Outbound
EBS-EBS-4115,493,4594465,0,Esperance Bus Stn,102807,Outbound
EBS-EBS-4115,493,4594466,0,Esperance Bus Stn,102807,Outbound
EBS-EBS-4115,493,4594467,0,Esperance Bus Stn,102807,Outbound
EBS-EBS-4116,493,4594471,0,Esperance Bus Stn,102809,Outbound
EBS-EBS-4116,493,4594472,0,Esperance Bus Stn,102809,Outbound
EBS-EBS-4116,493,4594473,0,Esperance Bus Stn,102809,Outbound
EBS-EBS-4117,493,4594476,0,Esperance Bus Stn,102811,Outbound
EBS-EBS-4117,493,4594477,0,Esperance Bus Stn,102811,Outbound
EBS-EBS-4117,493,4594478,0,Esperance Bus Stn,102811,Outbound
STR-BSN-3232,S103016_473,4607632,1,Dunsborough,103016,Inbound
PTR-GDN-3897,473,4607770,1,Waggrakine,103017,Inbound
WES-RAI-1827,357,4611255,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611256,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611257,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611258,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611259,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611260,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611261,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611262,1,Clarkson Stn,103030,Inbound
WES-RAI-1827,357,4611263,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611264,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611265,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611266,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611267,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611268,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611269,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611270,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611271,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611272,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611273,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611274,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611275,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611276,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611277,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611278,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611279,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611280,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611281,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611282,1,Whitfords Stn,103031,Inbound
WES-RAI-1827,357,4611247,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611248,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611249,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611250,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611251,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611252,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611253,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611254,0,Elizabeth Quay Stn,103032,Outbound
WES-RAI-1827,357,4611129,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611130,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611131,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611132,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611133,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611134,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611135,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611136,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611137,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611138,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611139,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611140,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611141,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611142,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611143,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611144,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611145,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611146,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611147,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,357,4611148,0,Elizabeth Quay Stn,103033,Outbound
WES-RAI-1827,371,4611710,1,Yanchep Stn,103036,Inbound
WES-RAI-1865,360,4611380,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611381,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611382,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611383,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611384,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611385,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611386,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611387,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611388,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611389,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611390,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611391,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611392,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611393,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611394,1,Cockburn Central Stn,103039,Inbound
WES-RAI-1865,360,4611395,1,Cockburn Central Stn,103039,Inbound
